course_id;course_name;platform;level;canonical_skill
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;growth strategies
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;key performance indicators (kpis)
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;market dynamics
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;marketing
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;marketing strategies
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;organizational structure
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;paid media
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;people management
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;public relations
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;research
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;sales
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;seo
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;social media
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;strategic management
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;talent management
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;advanced mathematics
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;bcs theory
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;ergodicity
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;materials science
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;mathematical modeling
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;nonequilibrium phases
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;physical science
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;physics
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;semiconductors
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;statistics
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;superconductivity
C1834;Modern Topics in Condensed Matter Physics;University of Colorado Boulder;Beginner;topology in physics
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;baroque style
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;classical music
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;classical styles
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;instrumental music
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;mozart
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;music history
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;music theory
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;musical composition
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;piano sonatas
C1835;The Piano Sonata: Origins to Mozart;University of Michigan;Intermediate;sonata form
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;business
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;business model innovation
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;business transformation
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;data
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;data-driven innovation
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;digital transformation
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;generative ai
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;innovation
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;innovation mindset
C1836;Platform Thinking: Innovation in digital business models era Specialization;Politecnico di Milano;Beginner;react
C1837;System Administration and IT Infrastructure Services;Google;Beginner;active directory
C1837;System Administration and IT Infrastructure Services;Google;Beginner;backup
C1837;System Administration and IT Infrastructure Services;Google;Beginner;backup and recovery
C1837;System Administration and IT Infrastructure Services;Google;Beginner;business
C1837;System Administration and IT Infrastructure Services;Google;Beginner;cloud
C1837;System Administration and IT Infrastructure Services;Google;Beginner;cloud computing
C1837;System Administration and IT Infrastructure Services;Google;Beginner;cloud management
C1837;System Administration and IT Infrastructure Services;Google;Beginner;data
C1837;System Administration and IT Infrastructure Services;Google;Beginner;data recovery
C1837;System Administration and IT Infrastructure Services;Google;Beginner;data storage
C1837;System Administration and IT Infrastructure Services;Google;Beginner;directory service
C1837;System Administration and IT Infrastructure Services;Google;Beginner;disaster recovery
C1837;System Administration and IT Infrastructure Services;Google;Beginner;dns
C1837;System Administration and IT Infrastructure Services;Google;Beginner;documentation
C1837;System Administration and IT Infrastructure Services;Google;Beginner;hardware
C1837;System Administration and IT Infrastructure Services;Google;Beginner;it infrastructure
C1837;System Administration and IT Infrastructure Services;Google;Beginner;it support
C1837;System Administration and IT Infrastructure Services;Google;Beginner;leadership
C1837;System Administration and IT Infrastructure Services;Google;Beginner;lightweight directory access protocol (ldap)
C1837;System Administration and IT Infrastructure Services;Google;Beginner;lightweight directory access protocols
C1837;System Administration and IT Infrastructure Services;Google;Beginner;linux
C1837;System Administration and IT Infrastructure Services;Google;Beginner;network administration
C1837;System Administration and IT Infrastructure Services;Google;Beginner;operating system administration
C1837;System Administration and IT Infrastructure Services;Google;Beginner;operating systems
C1837;System Administration and IT Infrastructure Services;Google;Beginner;problem solving
C1837;System Administration and IT Infrastructure Services;Google;Beginner;security
C1837;System Administration and IT Infrastructure Services;Google;Beginner;server administration
C1837;System Administration and IT Infrastructure Services;Google;Beginner;system administration
C1837;System Administration and IT Infrastructure Services;Google;Beginner;technical consulting
C1837;System Administration and IT Infrastructure Services;Google;Beginner;testing
C1837;System Administration and IT Infrastructure Services;Google;Beginner;troubleshooting
C1837;System Administration and IT Infrastructure Services;Google;Beginner;virtualization
C1837;System Administration and IT Infrastructure Services;Google;Beginner;windows servers
C1837;System Administration and IT Infrastructure Services;Google;Beginner;writing
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;benefits
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;creativity
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;language competency
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;literacy
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;persuasive communication
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;research
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;storytelling
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;teaching argument
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;teaching creative writing
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;teaching personal writing
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;teaching reading and writing
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;writing
C1838;Teaching Texts and Forms;Johns Hopkins University;Beginner;writing and editing
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;accounting
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;associate insurance regulatory compliance
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;auditing best practices
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;business
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;compliance
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;finance
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;financial integrity
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;financial management
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;financial reporting
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;ledger maintenance
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;optimization
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;planning
C1839;Financial Reporting: Ledgers, Taxes, Auditing Best Practices;Coursera Instructor Network;Beginner;taxes
C1840;Cloud Computing Concepts: Part 2;University of Illinois Urbana-Champaign;Beginner;algorithms
C1840;Cloud Computing Concepts: Part 2;University of Illinois Urbana-Champaign;Beginner;apache
C1840;Cloud Computing Concepts: Part 2;University of Illinois Urbana-Champaign;Beginner;authentication
C1840;Cloud Computing Concepts: Part 2;University of Illinois Urbana-Champaign;Beginner;authorization
C1840;Cloud Computing Concepts: Part 2;University of Illinois Urbana-Champaign;Beginner;c++
C1840;Cloud Computing Concepts: Part 2;University of Illinois Urbana-Champaign;Beginner;cloud
